Bemerkungen,Drucker,Grafiker,Masse,Plakatart,RepertorienID,Signatur,Technik,tempID,Verso
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010050701,PL 030.090,Siebdruck,2447,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010040901,PL 030.091,Siebdruck,2448,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010022501,PL 030.092,Siebdruck,2449,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010012101,PL 030.093,Siebdruck,2450,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010011501,PL 030.094,Siebdruck,2451,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012009121801,PL 030.095,Siebdruck,2452,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012009112501,PL 030.096,Siebdruck,2453,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012009102901,PL 030.097,Siebdruck,2454,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012009102302,PL 030.098,Siebdruck,2455,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012009091601,PL 030.099,Siebdruck,2456,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012009091101,PL 030.100,Siebdruck,2457,x
,Sériegraphie Uldry,Etienne Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012009090401,PL 030.101,Siebdruck,2458,x
,,Creaplot AG/Münchenstein / Foto Mats Bächer,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032009122001,PL 031.081,Digitaldruck,2459,x
,,,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032009091101,PL 031.084,Digitaldruck,2460,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Dorothée Thébert,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042009042001,PL 031.088,Digitaldruck,2461,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Dorothée Thébert,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042009021601,PL 031.089,Digitaldruck,2462,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Dorothée Thébert,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042009011201,PL 031.090,Digitaldruck,2463,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Dorothée Thébert,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042008120101,PL 031.091,Digitaldruck,2464,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Dorothée Thébert,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042008102701,PL 031.092,Digitaldruck,2465,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Dorothée Thébert,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042008091701,PL 031.093,Digitaldruck,2466,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Dorothée Thébert,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042008090801,PL 031.094,Digitaldruck,2467,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Alan Humerose,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042010041901,PL 031.098,Digitaldruck,2468,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Alan Humerose,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042010030801,PL 031.099,Digitaldruck,2469,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Alan Humerose,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042010011801,PL 031.100,Digitaldruck,2470,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Alan Humerose,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042009113001,PL 031.101,Digitaldruck,2471,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Alan Humerose,F4 Weltformat / 89.5 x 128cm,,120042009102601,PL 031.102,Digitaldruck,2472,x
,,Création visuelle: Jean-Marc Humm / Fotografie: Alan Humerose,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042009090701,PL 031.103,Digitaldruck,2473,x
,,,F4 Weltformat / 89.5 x 128 cm,Stückplakat,100032009120301,PL 008.077,Digitaldruck,2474,x
,,,F4 Weltformat / 89.5 x 128 cm,Stückplakat,100032009110602,PL 008.078,Digitaldruck,2475,x
,,,F4 Weltformat / 89.5 x 128cm,Stückplakat,100032010022501,PL 031.106,Digitaldruck,2476,x
,,,A3 42 x 29.7 cm,Stückplakat,300022007120801,PL 002.221,Digitaldruck,2477,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009040401,PL 002.222,Digitaldruck,2478,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009030301,PL 002.223,Digitaldruck,2479,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009060901,PL 002.224,Digitaldruck,2480,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009090101,PL 002.225,Digitaldruck,2481,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009110701,PL 002.226,Digitaldruck,2482,x
,,,A3 42 x 29.7 cm,Stückplakat,300022007110601,PL 002.227,Digitaldruck,2483,x
,,,A3 42 x 29.7 cm,Stückplakat,300022010040601,PL 002.228,Digitaldruck,2484,x
,,,A3 42 x 29.7 cm,Stückplakat,300022010030201,PL 002.229,Digitaldruck,2485,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009121501,PL 038.471,Digitaldruck,2486,x
,,,A3 42 x 29.7 cm,Stückplakat,300022008100401,PL 002.231,Digitaldruck,2487,x
,,,A3 42 x 29.7 cm,Stückplakat,300022008090201,PL 002.232,Digitaldruck,2488,x
,,,A3 42 x 29.7 cm,Stückplakat,300022008060701,PL 002.233,Digitaldruck,2489,x
,,,A3 42 x 29.7 cm,Stückplakat,300022008050201,PL 002.234,Digitaldruck,2490,x
,,,A3 42 x 29.7 cm,Stückplakat,300022008032901,PL 002.235,Digitaldruck,2491,x
+(D),,,A3 42 x 29.7 cm,Stückplakat,300012009120301,PL 002.237,Digitaldruck,2492,x
Doppelseitiges Plakat! Rückseite „PL.002.238r.jpg“,,,A3 42 x 29.7 cm,Stückplakat,120062009112401,PL 002.238,Offset,2493,x x
,,Image: Plonk & Replonk / Archives Zimmermann,A3 42 x 29.7 cm,Stückplakat,100012009100401,PL 002.242,Sériegraphie,2494,x
,,,A3 42 x 29.7 cm,Stückplakat,100012009060701,PL 002.243,Sériegraphie,2495,x
+(D),Sériegraphie Uldry,Image: Plonk & Replonk,A3 42 x 29.7 cm,Stückplakat,100012009122601,PL 002.246,Sériegraphie,2496,x
+(D),Sériegraphie Uldry,Image Plonk & Replonk / Photo: Presse Pfiffner,A3 42 x 29.7 cm,Stückplakat,100012010022101,PL 002.248,Sériegraphie,2497,x
,Sériegraphie Uldry,Pet Halmen,A3 42 x 29.7 cm,Stückplakat,100012008112601,PL 002.249,Sériegraphie,2498,x
,Sériegraphie Uldry,Image: Plonk & Replonk,A3 42 x 29.7 cm,Stückplakat,100012010052801,PL 002.251,Sériegraphie,2499,x
,,csm genève Laurent Philippe,40 x 60 cm,Stückplakat,120011952103001,PL 005.102,Offset,2500,x
,,csm genève Dr. Gustav Klimt 1909,40 x 60 cm,Stückplakat,120012010020401,PL 005.103,Offset,2501,x
,,"csm genève Hervé Lewandoswski, Jean Joseph-Xavier-Bidauld",40 x 60 cm,Stückplakat,120012009090901,PL 005.104,Offset,2502,x
,,csm genève Bridceman Berlin Alimani,40 x 60 cm,Stückplakat,120012010041301,PL 005.105,Offset,2503,x
,,csm genève Pavel Petrovich Christakow,40 x 60 cm,Stückplakat,120012010050501,PL 005.106,Offset,2504,x
,,csm genève Bridgemann Berlin / Andrea del Sapto,40 x 60 cm,Stückplakat,120012009121101,PL 005.107,Offset,2505,x
,,csm genève Dimitri,40 x 60 cm,Stückplakat,120012009110501,PL 005.108,Offset,2506,x
,,csm genève Michael Blann,40 x 60 cm,Stückplakat,120012009100601,PL 005.109,Offset,2507,x
,,csm genève Ezio Toffoluti,40 x 60 cm,Stückplakat,120012009110401,PL 005.110,Offset,2508,x
,,Graphisme et Illustration Logox,A3 42 x 59.4 cm,Stückplakat,100022006011001,PL 005.112,Offset,2509,x
,,csm genève Bringgemann Berlin/ Cupcake 2009 Sarah Thomson-Engels,32 x 45 cm,Stückplakat,120012010061101,PL 006.094,Offset,2510,x
,,Création visuelle Jean-Marc Humm / Photographie: Dorothée Thébert,68 x 100 cm,Stückplakat,120042008102701,PL 008.080,Digitaldruck,2511,x
,,Création visuelle Jean-Marc Humm / Photographie: Dorothée Thébert,68 x 100 cm,Stückplakat,120042009102601,PL 008.081,Digitaldruck,2512,x
,,Création visuelle Jean-Marc Humm / Photographie: Dorothée Thébert,68 x 100 cm,Stückplakat,120042010011801,PL 008.082,Digitaldruck,2513,x
,,Création visuelle Jean-Marc Humm / Photographie: Dorothée Thébert,68 x 100 cm,Stückplakat,120042009021601,PL 008.083,Digitaldruck,2514,x
+ (D),,,64.3 x 100 cm,Stückplakat,120031964120301,PL 008.084,Buchdruck,2515,x
,,,64.3 x 100 cm,Stückplakat,120031964041501,PL 008.085,Buchdruck,2516,x
,Duo d’Art / Look Graphic,Frédéric de Perrot,68 x 100 cm,Stückplakat,120042001042501,PL 033.079,Sériegraphie,2517,x
,Duo d’Art / Look Graphic,Frédéric de Perrot,68 x 100 cm,Stückplakat,120042001020801,PL 033.080,Sériegraphie,2518,x
,Duo d’Art / Look Graphic,Frédéric de Perrot,68 x 100 cm,Stückplakat,120042001031401,PL 033.081,Sériegraphie,2519,x
,Duo d’Art / Look Graphic,Frédéric de Perrot,68 x 100 cm,Stückplakat,120042001011001,PL 033.082,Sériegraphie,2520,x
,Duo d’Art / Look Graphic,Frédéric de Perrot,68 x 100 cm,Stückplakat,120042000110101,PL 033.083,Sériegraphie,2521,x
,Duo d’Art / Look Graphic,Frédéric de Perrot,68 x 100 cm,Stückplakat,120042000092001,PL 033.084,Sériegraphie,2522,x
Co-prod.: Canada: Québec: Théâtre Blanc,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042002102301,PL 033.086,Sériegraphie,2523,x
Co-prod.: Canada: Québec: Théâtre Blanc,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042002091801,PL 033.087,Sériegraphie,2524,x
,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042002112701,PL 033.088,Sériegraphie,2525,x
,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042003010801,PL 033.091,Sériegraphie,2526,x
Co-prod: Lausanne: Théâtre Vidy; Grat-Cie J.L. Hourdin,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042002052201,PL 033.093,Sériegraphie,2527,x
Genève: Compagnie Gardaz-Michel; Co-prod.: Théâtre Vidy Lausanne; Théâtre du Loup; Poche Genève,,,68 x 100 cm,Stückplakat,120042002041601,PL 033.094,Sériegraphie,2528,x
,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042002022001,PL 033.096,Sériegraphie,2529,x
,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042002010901,PL 033.097,Sériegraphie,2530,x
,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042001112001,PL 033.098,Sériegraphie,2531,x
,Duo d’Art / Look Graphic,Imagémont Genève,68 x 100 cm,Stückplakat,120042001102301,PL 033.099,Sériegraphie,2532,x
Diego valsecchi,Haller + Jenzer AG,Gehard Blättler mit Büro Z / Michäel von Graffenried,49 x 59.2 cm,Stückplakat,300012009091201,PL 004.152,Digitaldruck,2533,x
Andri Schenardi + 1(D),Haller + Jenzer AG,"Gehard Blättler mit Büro Z /Layout Sophie Weber/ Michäel von Graffenried, Philippe Zinniker",49 x 59.2 cm,Stückplakat,300012009100101,PL 004.153,Digitaldruck,2534,x
Paula Alonso + Denis Puzanov,Haller + Jenzer AG,Gehard Blättler mit Büro Z / Layout Sophie Weber/ Michäel von Graffenried / Phillip Zinniker,49 x 59.2 cm,Stückplakat,300012009101001,PL 004.154,Digitaldruck,2535,x
Sabine Martin und Ernst C. Sigrist,Haller + Jenzer AG,Gehard Blättler mit Büro Z / Layout Sophie Weber/,49 x 59.2 cm,Stückplakat,300012009110601,PL 004.155,Digitaldruck,2536,x
Stefano Wenk Ernst C. Sigrist Sebastian Edtbauer + 1(D),Haller + Jenzer AG,Gehard Blättler mit Büro Z / Layout Sophie Weber/ Michäel von Graffenried,49 x 59.2 cm,Stückplakat,300012009121801,PL 004.156,Digitaldruck,2537,x
"Bernhard Maurer, Co-prod.: Bern: Die Freitagsakademie; Wädenswil: Theater Ticino Jonathan Rubin und Katharina Suske",Haller + Jenzer AG,Gehard Blättler mit Büro Z / Layout Sophie Weber/ Sabine Dreher,49 x 59.2 cm,Stückplakat,300012010011001,PL 004.157,Digitaldruck,2538,x
Heidi Maria Glössner,Haller + Jenzer AG,Gehard Blättler mit Büro Z / Layout Sophie Weber,49 x 59.2 cm,Stückplakat,300012010020601,PL 004.159,Digitaldruck,2539,x
Milva Stark,Haller + Jenzer AG,Gehard Blättler mit Büro Z / Layout Sophie Weber/ Michäel von Graffenried,49 x 59.2 cm,Stückplakat,300012010021901,PL 004.160,Digitaldruck,2540,x
Andri Schenardi und Heidi Maria Glössner,Haller + Jenzer AG,Gehard Blättler mit Büro Z / Layout Sophie Weber/ Michäel von Graffenried,49 x 59.2 cm,Stückplakat,300012010032701,PL 004.161,Digitaldruck,2541,x
"Erick Guillard, Hui-Chen Tsai und Erion Xhevdet Kruja",Haller + Jenzer AG,"Gehard Blättler mit Büro Z / Layout Sophie Weber/ Michäel von Graffenried, Philipp Zinniker, Mathias Schormann",49 x 59.2 cm,Stückplakat,300012010042401,PL 004.162,Digitaldruck,2542,x
,Haller + Jenzer AG,Tabea Hüberli,49 x 59.2 cm,Stückplakat,300012010061901,PL 004.163,Digitaldruck,2543,x
,Duo d’Art / Look Graphic,Imagémont Genève,64.7 x 100 cm,Stückplakat,120042001091901,PL 033.100,Sériegraphie,2544,x
Co-prod: Lausanne: Théâtre Vidy; Grat-Cie J.L. Hourdin,Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042002052201,PL 033.102,Sériegraphie,2545,x
"Statuette, Volker März, Berlin",Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042002041001,PL 033.103,Sériegraphie,2546,x
,Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042002022001,PL 033.104,Sériegraphie,2547,x
,Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042002010901,PL 033.105,Sériegraphie,2548,x
,Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042002102301,PL 033.107,Sériegraphie,2549,x
,Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042003022601,PL 033.109,Sériegraphie,2550,x
,Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042003043001,PL 033.110,Sériegraphie,2551,x
"Co-prod.: GRAT Cie J.-L. Hourdin, MC 93 Bobigny Scène Nationale de Sénart Cie L’Envers du Décor",Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042003010801,PL 033.111,Sériegraphie,2552,x
,Duo d’Art / Look Graphic,Imagémont Genève,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042002112701,PL 033.112,Sériegraphie,2553,x
,Sériegraphie Uldry,,F4 Weltformat / 89.5 x 128cm,Stückplakat,100012010090401,PL 033.117,Sériegraphie,2554,x
,Sériegraphie Uldry,,F4 Weltformat / 89.5 x 128cm,Stückplakat,100032010110301,PL 033.118,Sériegraphie,2555,x
,,ADN Werner Jeker/ Photo Mario del Curto,F4 Weltformat / 89.5 x 128cm,Stückplakat,100022010110901,PL 029.094,Sériegraphie,2556,x
,,,76.7 x 47.5 cm,Stückplakat,800022010091601,PL 039.691,Buchdruck,2557,x
,,,F4 Weltformat / 89.5 x 128cm,Stückplakat,100032011011801,PL 029.096,Sériegraphie,2558,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012011041501,PL 030.110,Sériegraphie,2559,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010110501,PL 030.112,Sériegraphie,2560,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010121701,PL 030.111,Sériegraphie,2561,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010102201,PL 030.114,Sériegraphie,2562,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012011050501,PL 030.115,Sériegraphie,2563,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012011030301,PL 030.116,Sériegraphie,2564,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010091001,PL 030.117,Sériegraphie,2565,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012010090401,PL 030.118,Sériegraphie,2566,x
,Sériegraphie Uldry,Design Stephan Bundi / Bonjour,F4 Weltformat / 89.5 x 128cm,Stückplakat,250012011031201,PL 030.119,Sériegraphie,2567,x
,,,59 x 42 cm,Stückplakat,300022009110701,PL 039.684,Buchdruck,2568,
,,Marco Burggreve,83.5 x 59 cm,Stückplakat,300022009090101,PL 039.685,Buchdruck,2569,x
,,Marcus Lieberenz,83.5 x 59 cm,Stückplakat,300022009040401,PL 039.687,Buchdruck,2570,x
,,Htreber: Büro destruckt 2011,59 x 42 cm,Veranstaltungsplakat,300022009030301,PL 039.688,Sériegraphie,2571,x
,jostdruckag.ch,gestaltung:zgrafix.ch,59 x 42 cm,Stückplakat,300022007120801,PL 039.689,Buchdruck,2572,x
,,,62 x 42 cm,Veranstaltungsplakat,300022007110601,PL 039.690,Buchdruck,2573,x
(D),,,"A3 42 x 29,7 cm",Stückplakat,300022010090101,PL 038.332,Buchdruck,2574,x
(D),Uldry Sériegraphie,"Design ADN Werner Jeker, Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022011021001,PL 031.107,Sériegraphie,2575,x
,Uldry Sériegraphie,"Design ADN Werner Jeker, Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022010021601,PL 031.109,Sériegraphie,2576,x
,Uldry Sériegraphie,"Design ADN Werner Jeker, Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022010031601,PL 031.110,Sériegraphie,2577,x
,Uldry Sériegraphie,"Design ADN Werner Jeker, Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022010041301,PL 031.111,Sériegraphie,2578,x
,Uldry Sériegraphie,"Design ADN Werner Jeker, Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022010052601,PL 031.112,Sériegraphie,2579,x
,Uldry Sériegraphie,"Design ADN Werner Jeker, Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022010110901,PL 031.114,Sériegraphie,2580,x
,Uldry Sériegraphie,"Design ADN Werner Jeker, Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022010120701,PL 031.115,Sériegraphie,2581,x
,Uldry Sériegraphie,"Design ADN Werner Jeker,Pierre Grosbois",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022011011401,PL 031.116,Sériegraphie,2582,x
,Uldry Sériegraphie,"Design ADN Werner Jeker,Mario del Curto",F4 Weltformat / 89.5 x 128cm,Stückplakat,100022011060901,PL 031.117,Sériegraphie,2583,x
,,,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032010091001,PL 031.119,Digitaldruck,2584,x
,Schwabe Muttez Basel,Bild: Hans-Peter Feldmann,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032010111101,PL 031.120,Digitaldruck,2585,x
,,,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032011040301,PL 031.122,Digitaldruck,2586,x
,,,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032011021101,PL 031.123,Digitaldruck,2587,x
,,Peter Schwarz,F4 Weltformat / 6x (128 x 89.5) cm,Stückplakat,400032010082001,PL 031.124,Digitaldruck,2588,x
,,Jean Marc Humm/ Augustin Rebetez,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042010091301,PL 031.129,Digitaldruck,2589,x
,,Jean Marc Humm/ Augustin Rebetez,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042010101801,PL 031.130,Digitaldruck,2590,x
,,Jean Marc Humm/ Augustin Rebetez,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042010121001,PL 031.131,Digitaldruck,2591,x
,,Jean Marc Humm/ Augustin Rebetez,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042011011701,PL 031.132,Digitaldruck,2592,x
,,Jean Marc Humm/ Augustin Rebetez,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042011030701,PL 031.133,Digitaldruck,2593,x
,,Jean Marc Humm/ Augustin Rebetez,F4 Weltformat / 89.5 x 128cm,Stückplakat,120042011053001,PL 031.134,Digitaldruck,2594,x
,Schwabe AG,Foto Ismael Lorenzo,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032011011201,PL 031.135,Digitaldruck,2595,x
,Schwabe AG,Foto Ismael Lorenzo,F4 Weltformat / 89.5 x 128cm,Stückplakat,400032010092401,PL 031.136,Digitaldruck,2596,x
,,Peter Schwarz,F4 Weltformat 3x (128 x 89.5) cm,,400032010082001,PL 031.140,Digitaldruck,2597,x
,Digital,raschlepartner.ch/ T+ T Foto,A3 42 x 29.7 cm,Stückplakat,840022011051401,PL 038.339,Buchdruck,2598,x
,,,84.5 x 59.7 cm,Stückplakat,100022011030801,PL 038.340,Digitaldruck,2599,x
,,Peter Schwarz,F4 Weltformat 6x (128 x 89.5) cm,Stückplakat,400032010082001,PL 031.141,Digitaldruck,2600,x
,,,59.3 x 42 cm,Stückplakat,400032010091001,PL 038.344,Digitaldruck,2601,x
,,Illustration Michael Heim,59.3 x 42 cm,Stückplakat,400032010111801,PL 038.345,Siebdruck,2602,
,,Büro für angewandte Kulturvermittlung,59.3 x 42 cm,Stückplakat,400032010050601,PL 038.346,Digitaldruck,2603,x
,,Büro für angewandte Kulturvermittlung,59.3 x 42 cm,Stückplakat,400032009112501,PL 038.347,Siebdruck,2604,x
,,Mats Bücher Creaplot AG,59.3 x 42 cm,Stückplakat,400032009122001,PL 038.348,Buchdruck,2605,x
,,Illustration Manuela Pousso,59.3 x 42 cm,Stückplakat,400032009111301,PL 038.349,Siebdruck,2606,x
,,,59.3 x 42 cm,Stückplakat,400032010021201,PL 038.352,Digitaldruck,2607,x
,,,59.3 x 42 cm,Stückplakat,400032009091101,PL 038.353,Digitaldruck,2608,x
,,,59.3 x 42 cm,Stückplakat,400032007012101,PL 038.355,Digitaldruck,2609,x
,,,59.3 x 42 cm,Stückplakat,400032008112901,PL 038.356,Digitaldruck,2610,x
,,Illustration Barbara Enz,59.3 x 42 cm,Stückplakat,400032008112201,PL 038.357,Digitaldruck,2611,x
,Digitaldruck,Jean Marc Humm Augustin Rebetez,100 x 68 cm,Stückplakat,120042011053001,PL 036.144,,2612,
,Digitaldruck,Jean Marc Humm Augustin Rebetez,100 x 68 cm,Stückplakat,120042011011701,PL 036.145,,2613,
,Digitaldruck,Jean Marc Humm Augustin Rebetez,100 x 68 cm,Stückplakat,120042010121001,PL 036.146,,2614,
,Digitaldruck,Jean Marc Humm Augustin Rebetez,100 x 68 cm,Stückplakat,120042010091301,PL 036.148,,2615,
,Digitaldruck,Jean Marc Humm Augustin Rebetez,100 x 68 cm,Stückplakat,120042010101801,PL 036.147,,2616,
,,,A3 42 x 29.7 cm,Stückplakat,300022011083101,PL 038.400,Digitaldruck,2617,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009100601,PL 038.401,Digitaldruck,2618,x
,,,A3 42 x 29.7 cm,Stückplakat,300022011060801,PL 038.402,Digitaldruck,2619,x
,,,A3 42 x 29.7 cm,Stückplakat,300022011050701,PL 038.403,Digitaldruck,2620,x
,,,A3 42 x 29.7 cm,Stückplakat,300022010090101,PL 038.404,Digitaldruck,2621,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009110701,PL 038.405,Digitaldruck,2622,x
,,,A3 42 x 29.7 cm,Stückplakat,300022008110801,PL 038.406,Digitaldruck,2623,x
,,,A3 42 x 29.7 cm,Stückplakat,300022009051001,PL 038.407,Digitaldruck,2624,x
,,,A3 42 x 29.7 cm,Stückplakat,300022010060801,PL 038.408,Digitaldruck,2625,x
,,,A3 42 x 29.7 cm,Stückplakat,300022010100701,PL 038.409,Digitaldruck,2626,x
,,,A3 42 x 29.7 cm,Stückplakat,300022010112001,PL 038.410,Digitaldruck,2627,x
,,,A3 42 x 29.7 cm,Stückplakat,300022010122101,PL 038.411,Digitaldruck,2628,x
,,,A3 42 x 29.7 cm,Stückplakat,300022011012501,PL 038.412,Digitaldruck,2629,x
,,,A3 42 x 29.7 cm,Stückplakat,300022011030201,PL 038.413,Digitaldruck,2630,x
,,,A3 42 x 29.7 cm,Stückplakat,300022011040501,PL 038.414,Digitaldruck,2631,x
Abgelegt in VP - Ablage,,,A3 42 x 29.7 cm,Stückplakat,120022011111201,PL 038.415,Digitaldruck,2632,x
,Uldry,,A3 42 x 29.7 cm,Stückplakat,170012010012901,PL 038.416,Siebdruck,2633,x
,Photomation,,A3 42 x 29.7 cm,Stückplakat,170012009022001,PL 038.417,Digital,2634,x
,,,A3 42 x 29.7 cm,Stückplakat,170012009100101,PL 038.418,Siebdruck,2635,x
,,,A3 42 x 29.7 cm,Stückplakat,170012009102901,PL 038.419,Siebdruck,2636,x
,,,A3 42 x 29.7 cm,Stückplakat,170012009102901,PL 038.420,Siebdruck,2637,x
,Uldry,,A3 42 x 29.7 cm,Stückplakat,170012010030401,PL 038.421,Siebdruck,2638,x
,Uldry,Isabelle Daccord,A3 42 x 29.7 cm,Stückplakat,170012010100301,PL 038.422,Siebdruck,2639,x
,Uldry,Stoclub,A3 42 x 29.7 cm,Stückplakat,170012011031701,PL 038.424,Siebdruck,2640,x
,Uldry,,A3 42 x 29.7 cm,Stückplakat,170012011050101,PL 038.425,Siebdruck,2641,x
,Uldry,Spirale,A3 42 x 29.7 cm,Stückplakat,170012008112801,PL 038.426,Siebdruck,2642,x
,Uldry,Design Alain Florey,A3 42 x 29.7 cm,Stückplakat,170012008111301,PL 038.427,Siebdruck,2643,x
,,Design: ADN Foto Jeker Mario del Curto,F4 Weltformat / 89.5 x 128cm,Stückplakat,100022011092001,PL 033.123,,2644,x
,Uldry,Design: ADN Foto Jeker Mario del Curto,F4 Weltformat / 89.5 x 128cm,Stückplakat,100022011060901,PL 033.124,Siebdruck,2645,x
